park_date,wait_hour,attraction_name,wait_minutes_posted_avg,attraction_duration,attraction_park,attraction_land,park_open,park_close,park_extra_magic_morning,park_extra_magic_evening,park_ticket_season,park_temperature_average,park_temperature_high,attraction_short_name
2018-04-22,22,Expedition Everest - Legend of the Forbidden Mountain,5,4,Disney's Animal Kingdom,Asia,9:00:00,22:00:00,0,0,regular,75.49,80.35,Expedition Everest
2018-04-23,7,Expedition Everest - Legend of the Forbidden Mountain,5,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,8,Expedition Everest - Legend of the Forbidden Mountain,5,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,9,Expedition Everest - Legend of the Forbidden Mountain,23.33333333,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,10,Expedition Everest - Legend of the Forbidden Mountain,36,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,11,Expedition Everest - Legend of the Forbidden Mountain,40.5,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,12,Expedition Everest - Legend of the Forbidden Mountain,39,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,13,Expedition Everest - Legend of the Forbidden Mountain,38.88888889,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,14,Expedition Everest - Legend of the Forbidden Mountain,31.11111111,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,15,Expedition Everest - Legend of the Forbidden Mountain,23.75,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,16,Expedition Everest - Legend of the Forbidden Mountain,21.25,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,17,Expedition Everest - Legend of the Forbidden Mountain,22.22222222,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,18,Expedition Everest - Legend of the Forbidden Mountain,14.44444444,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,19,Expedition Everest - Legend of the Forbidden Mountain,10.55555556,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,20,Expedition Everest - Legend of the Forbidden Mountain,6.111111111,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-23,21,Expedition Everest - Legend of the Forbidden Mountain,5,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,77.25,83.83,Expedition Everest
2018-04-24,8,Expedition Everest - Legend of the Forbidden Mountain,5,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,9,Expedition Everest - Legend of the Forbidden Mountain,7.222222222,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,10,Expedition Everest - Legend of the Forbidden Mountain,35,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,11,Expedition Everest - Legend of the Forbidden Mountain,40,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,12,Expedition Everest - Legend of the Forbidden Mountain,31.66666667,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,13,Expedition Everest - Legend of the Forbidden Mountain,27.22222222,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,14,Expedition Everest - Legend of the Forbidden Mountain,36.11111111,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,15,Expedition Everest - Legend of the Forbidden Mountain,30,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,16,Expedition Everest - Legend of the Forbidden Mountain,30,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,17,Expedition Everest - Legend of the Forbidden Mountain,22.77777778,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,18,Expedition Everest - Legend of the Forbidden Mountain,22.22222222,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,19,Expedition Everest - Legend of the Forbidden Mountain,10,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,20,Expedition Everest - Legend of the Forbidden Mountain,7.777777778,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-24,21,Expedition Everest - Legend of the Forbidden Mountain,17,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,74.82,83.09,Expedition Everest
2018-04-25,7,Expedition Everest - Legend of the Forbidden Mountain,5,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,8,Expedition Everest - Legend of the Forbidden Mountain,5,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,9,Expedition Everest - Legend of the Forbidden Mountain,11.53846154,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,10,Expedition Everest - Legend of the Forbidden Mountain,33.88888889,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,11,Expedition Everest - Legend of the Forbidden Mountain,38.33333333,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,12,Expedition Everest - Legend of the Forbidden Mountain,38.88888889,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,13,Expedition Everest - Legend of the Forbidden Mountain,39.44444444,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,14,Expedition Everest - Legend of the Forbidden Mountain,26.66666667,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,15,Expedition Everest - Legend of the Forbidden Mountain,38.88888889,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,16,Expedition Everest - Legend of the Forbidden Mountain,25.5,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,17,Expedition Everest - Legend of the Forbidden Mountain,18.33333333,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,18,Expedition Everest - Legend of the Forbidden Mountain,15,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,19,Expedition Everest - Legend of the Forbidden Mountain,12.22222222,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,20,Expedition Everest - Legend of the Forbidden Mountain,5.555555556,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-25,21,Expedition Everest - Legend of the Forbidden Mountain,7,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,1,0,value,70.78,81.03,Expedition Everest
2018-04-26,8,Expedition Everest - Legend of the Forbidden Mountain,20,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,70.18,81.8,Expedition Everest
2018-04-26,9,Expedition Everest - Legend of the Forbidden Mountain,10,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,70.18,81.8,Expedition Everest
2018-04-26,10,Expedition Everest - Legend of the Forbidden Mountain,32.77777778,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,70.18,81.8,Expedition Everest
2018-04-26,11,Expedition Everest - Legend of the Forbidden Mountain,39,4,Disney's Animal Kingdom,Asia,9:00:00,21:30:00,0,0,value,70.18,81.8,Expedition Everest
