"park_date","wait_hour","attraction_name","wait_minutes_actual_avg","wait_minutes_posted_avg","attraction_wait_per_hundred_average","attraction_duration","attraction_park","attraction_land","park_open","park_close","park_extra_magic_morning","park_extra_magic_evening","park_ticket_season","park_temperature_average","park_temperature_high","attraction_short_name"
2018-07-15,21,"Expedition Everest - Legend of the Forbidden Mountain",NA,8.57142857142857,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",83.37,91.55,"Expedition Everest"
2018-07-16,7,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,8,"Expedition Everest - Legend of the Forbidden Mountain",NA,8.57142857142857,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,9,"Expedition Everest - Legend of the Forbidden Mountain",19,25,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,10,"Expedition Everest - Legend of the Forbidden Mountain",NA,43.8888888888889,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,45.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,46.25,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,90,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,60.8333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,51.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,50,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,65.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,20,"Expedition Everest - Legend of the Forbidden Mountain",NA,61.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,21,"Expedition Everest - Legend of the Forbidden Mountain",NA,20.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-16,22,"Expedition Everest - Legend of the Forbidden Mountain",NA,11,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",83.37,90.74,"Expedition Everest"
2018-07-17,8,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,9,"Expedition Everest - Legend of the Forbidden Mountain",NA,10.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,10,"Expedition Everest - Legend of the Forbidden Mountain",NA,35,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,41.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,42.7777777777778,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,37.7777777777778,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,41.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,33.5714285714286,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,49,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,17,"Expedition Everest - Legend of the Forbidden Mountain",NA,47.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,38,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,37.7777777777778,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,20,"Expedition Everest - Legend of the Forbidden Mountain",NA,22.7777777777778,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,21,"Expedition Everest - Legend of the Forbidden Mountain",NA,15.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-17,22,"Expedition Everest - Legend of the Forbidden Mountain",NA,8,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.58,91.34,"Expedition Everest"
2018-07-18,8,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,10,"Expedition Everest - Legend of the Forbidden Mountain",NA,27.1428571428571,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,51.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,60,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,53.3333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,43.3333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,68.8888888888889,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,76.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,17,"Expedition Everest - Legend of the Forbidden Mountain",NA,36.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,41.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,36,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,20,"Expedition Everest - Legend of the Forbidden Mountain",NA,35,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-18,22,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.32,86.77,"Expedition Everest"
2018-07-19,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,73.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,116,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,74.4444444444444,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,47.7777777777778,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,62.2222222222222,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,17,"Expedition Everest - Legend of the Forbidden Mountain",NA,41.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,41.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,42.2222222222222,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,20,"Expedition Everest - Legend of the Forbidden Mountain",8,27.7777777777778,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,21,"Expedition Everest - Legend of the Forbidden Mountain",NA,13.8888888888889,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-19,22,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.72,88.46,"Expedition Everest"
2018-07-20,8,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,9,"Expedition Everest - Legend of the Forbidden Mountain",13,9.54545454545454,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,10,"Expedition Everest - Legend of the Forbidden Mountain",NA,34,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,46,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,65,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,50.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,43.3333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,55,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,58.3333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,17,"Expedition Everest - Legend of the Forbidden Mountain",NA,37.7777777777778,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,41.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,48.3333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,20,"Expedition Everest - Legend of the Forbidden Mountain",NA,42.2222222222222,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-20,21,"Expedition Everest - Legend of the Forbidden Mountain",NA,13.8888888888889,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,0,0,"regular",79.73,83.11,"Expedition Everest"
2018-07-21,7,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,8,"Expedition Everest - Legend of the Forbidden Mountain",NA,6,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,9,"Expedition Everest - Legend of the Forbidden Mountain",27,16,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,10,"Expedition Everest - Legend of the Forbidden Mountain",NA,36.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,38.6363636363636,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,36.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,55.8333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,39.4444444444444,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,46.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,30.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,17,"Expedition Everest - Legend of the Forbidden Mountain",NA,45.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,47.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,36.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-21,20,"Expedition Everest - Legend of the Forbidden Mountain",NA,25,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:00:00,1,0,"regular",82.17,87.77,"Expedition Everest"
2018-07-22,8,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,9,"Expedition Everest - Legend of the Forbidden Mountain",3,5.55555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,10,"Expedition Everest - Legend of the Forbidden Mountain",7,33.3333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,34.4444444444444,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,31.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,31.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,46.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,45.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,30,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,17,"Expedition Everest - Legend of the Forbidden Mountain",NA,25,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,26.25,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,20,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,20,"Expedition Everest - Legend of the Forbidden Mountain",NA,20,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,21,"Expedition Everest - Legend of the Forbidden Mountain",NA,10,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-22,22,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",82.16,92.53,"Expedition Everest"
2018-07-23,7,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,8,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,9,"Expedition Everest - Legend of the Forbidden Mountain",9,19.5454545454545,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,10,"Expedition Everest - Legend of the Forbidden Mountain",NA,35.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,44.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,50,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,46.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,42.2727272727273,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,48,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,43.8888888888889,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,17,"Expedition Everest - Legend of the Forbidden Mountain",NA,51.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,53.8888888888889,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,48.8888888888889,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,20,"Expedition Everest - Legend of the Forbidden Mountain",NA,27.2222222222222,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,21,"Expedition Everest - Legend of the Forbidden Mountain",NA,16.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-23,22,"Expedition Everest - Legend of the Forbidden Mountain",NA,8,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,1,0,"regular",79.34,88.41,"Expedition Everest"
2018-07-24,8,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,9,"Expedition Everest - Legend of the Forbidden Mountain",NA,10.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,10,"Expedition Everest - Legend of the Forbidden Mountain",29,35,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,40,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,58.3333333333333,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,51.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,60,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,42.2222222222222,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,40.625,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,17,"Expedition Everest - Legend of the Forbidden Mountain",NA,37.5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,18,"Expedition Everest - Legend of the Forbidden Mountain",NA,60,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,19,"Expedition Everest - Legend of the Forbidden Mountain",NA,41.1111111111111,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,20,"Expedition Everest - Legend of the Forbidden Mountain",NA,31.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,21,"Expedition Everest - Legend of the Forbidden Mountain",NA,16.6666666666667,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-24,22,"Expedition Everest - Legend of the Forbidden Mountain",NA,5,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.79,87.39,"Expedition Everest"
2018-07-25,9,"Expedition Everest - Legend of the Forbidden Mountain",NA,11.25,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.18,87.72,"Expedition Everest"
2018-07-25,10,"Expedition Everest - Legend of the Forbidden Mountain",NA,35,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.18,87.72,"Expedition Everest"
2018-07-25,11,"Expedition Everest - Legend of the Forbidden Mountain",NA,34.4444444444444,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.18,87.72,"Expedition Everest"
2018-07-25,12,"Expedition Everest - Legend of the Forbidden Mountain",NA,50.5555555555556,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.18,87.72,"Expedition Everest"
2018-07-25,13,"Expedition Everest - Legend of the Forbidden Mountain",NA,49.4444444444444,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.18,87.72,"Expedition Everest"
2018-07-25,14,"Expedition Everest - Legend of the Forbidden Mountain",NA,74.4444444444444,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.18,87.72,"Expedition Everest"
2018-07-25,15,"Expedition Everest - Legend of the Forbidden Mountain",NA,49.4444444444444,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.18,87.72,"Expedition Everest"
2018-07-25,16,"Expedition Everest - Legend of the Forbidden Mountain",NA,38.8888888888889,4,4,"Disney's Animal Kingdom","Asia",09:00:00,22:30:00,0,0,"regular",80.18,87.72,"Expedition Everest"
